Silence,DFAexp,sub_id,ch
1,0.7192192528598171,4.0,0.0
1,0.6660825677147894,4.0,1.0
1,0.6993359525261411,4.0,2.0
1,0.6794007494634882,4.0,3.0
1,0.739485625847475,4.0,4.0
1,0.6361705740150724,4.0,5.0
1,0.6256298544842949,4.0,6.0
1,0.7820029954280824,4.0,7.0
1,0.6979234621676355,4.0,8.0
1,0.6748930022835005,4.0,9.0
1,0.7636004448042982,5.0,0.0
1,0.7344671203885739,5.0,1.0
1,0.7310741179682265,5.0,2.0
1,0.7471642923867716,5.0,3.0
1,0.7026978596216696,5.0,4.0
1,0.7053338372248577,5.0,5.0
1,0.7163043234065716,5.0,6.0
1,0.7880901046002075,5.0,7.0
1,0.7286469853543145,5.0,8.0
1,0.7560441848197744,5.0,9.0
1,0.6710720578987985,6.0,0.0
1,0.7456093805858951,6.0,1.0
1,0.6933092252582541,6.0,2.0
1,0.710048863576291,6.0,3.0
1,0.6418020480476557,6.0,4.0
1,0.6670823474932905,7.0,0.0
1,0.6919599048197682,7.0,1.0
1,0.6186602362805875,7.0,2.0
1,0.5894759609002446,7.0,3.0
1,0.6120348210831923,7.0,4.0
1,0.6419613984593187,7.0,5.0
1,0.7607004507503574,7.0,6.0
1,0.6554737019903888,7.0,7.0
1,0.6764934179002877,7.0,8.0
1,0.7717056059763888,8.0,0.0
1,0.7561314995424584,8.0,1.0
1,0.7782887798541048,8.0,2.0
1,0.6871344284012473,8.0,3.0
1,0.6876244837586234,8.0,4.0
1,0.7390402893252097,8.0,5.0
1,0.7202138603624939,8.0,6.0
1,0.7755027393336624,8.0,7.0
1,0.7052038124858365,8.0,8.0
1,0.7166504028896381,8.0,9.0
1,0.7042597596217406,9.0,0.0
1,0.649916247164422,9.0,1.0
1,0.6380552484679856,9.0,2.0
1,0.6911050478442557,9.0,3.0
1,0.6723299130828673,9.0,4.0
1,0.7732647881851797,9.0,5.0
1,0.7144827681022563,9.0,6.0
1,0.6635540710848533,9.0,7.0
1,0.7374195132417246,10.0,0.0
1,0.7098370988145466,10.0,1.0
1,0.7256171929701974,10.0,2.0
1,0.6682014516518857,10.0,3.0
1,0.7006850503191898,10.0,4.0
1,0.6655368945011227,10.0,5.0
1,0.6866734416071153,10.0,6.0
1,0.7142524154495168,10.0,7.0
1,0.6602494042521576,10.0,8.0
1,0.7631576364777374,11.0,0.0
1,0.6223438186578737,11.0,1.0
1,0.6405675111682437,11.0,2.0
1,0.6413657581360658,11.0,3.0
1,0.6782125649459435,11.0,4.0
1,0.6116619250560296,11.0,5.0
1,0.6297263906378481,11.0,6.0
1,0.5963938296983519,11.0,7.0
1,0.8074024539669389,12.0,0.0
1,0.7578084795204441,12.0,1.0
1,0.7843636274009493,12.0,2.0
1,0.7872807032575878,12.0,3.0
1,0.8086990732854855,12.0,4.0
1,0.7080193876538903,12.0,5.0
1,0.6894567756846536,12.0,6.0
1,0.735727601424985,12.0,7.0
1,0.6161732492922756,13.0,0.0
1,0.5744490796262484,13.0,1.0
1,0.7070275241272291,13.0,2.0
1,0.6703224912933977,13.0,3.0
1,0.656439516692425,13.0,4.0
1,0.6314426647510952,13.0,5.0
1,0.6194388900878348,13.0,6.0
1,0.6976687861861773,14.0,0.0
1,0.5853992937169905,14.0,1.0
1,0.6956668414598426,14.0,2.0
1,0.7268449763885292,14.0,3.0
1,0.7493427393367876,14.0,4.0
1,0.7528921299805025,14.0,5.0
1,0.714683003336504,14.0,6.0
1,0.6782087750468813,14.0,7.0
