Silence,DFAexp,sub_id,ch
1,1.0458048725257063,9.0,6.0
1,1.020843137124126,9.0,7.0
2,0.9048310382898466,9.0,0.0
2,0.9203581753103612,9.0,1.0
2,0.9231494934676502,9.0,2.0
2,0.8834155565937072,9.0,3.0
2,0.8834120351676297,9.0,4.0
2,0.9305123118389204,9.0,5.0
2,0.9145767859898023,9.0,6.0
2,0.9070179040010413,9.0,7.0
2,0.9128680174280992,9.0,8.0
2,0.9069790943792759,9.0,9.0
