Silence,DFAexp,sub_id,ch
1,0.7628444207773426,1.0,0.0
1,0.8063930137950085,1.0,1.0
1,0.9062219491285882,1.0,2.0
1,0.7989182800148428,1.0,3.0
1,0.726727772301464,1.0,4.0
1,0.681651691536738,1.0,5.0
1,0.7268264172784002,1.0,6.0
2,0.6929649651372286,1.0,0.0
2,0.6735270594970786,1.0,1.0
2,0.7389001315305709,1.0,2.0
2,0.7258678326078106,1.0,3.0
2,0.7638302841728609,1.0,4.0
2,0.6474683430638036,1.0,5.0
2,0.618690508082384,1.0,6.0
2,0.6704499241617725,1.0,7.0
2,0.6263735260273704,1.0,8.0
2,0.7621986619356305,1.0,9.0
1,0.7717056059763888,2.0,0.0
1,0.7561314995424584,2.0,1.0
1,0.7782887798541048,2.0,2.0
1,0.6871344284012473,2.0,3.0
1,0.6876244837586234,2.0,4.0
1,0.7390402893252097,2.0,5.0
1,0.7202138603624939,2.0,6.0
1,0.7755027393336624,2.0,7.0
1,0.7052038124858365,2.0,8.0
1,0.7166504028896381,2.0,9.0
2,0.8997117498385165,2.0,0.0
2,0.875164685616461,2.0,1.0
2,0.8871538924140883,2.0,2.0
2,0.8235598832819385,2.0,3.0
2,0.8236741443153548,2.0,4.0
2,0.9169790349657733,2.0,5.0
2,0.8555692123903726,2.0,6.0
2,0.7996682039500528,2.0,7.0
2,0.7783282307839421,2.0,8.0
2,0.8249179894477784,2.0,9.0
1,0.7374195132417246,3.0,0.0
1,0.7098370988145466,3.0,1.0
1,0.7256171929701974,3.0,2.0
1,0.6682014516518857,3.0,3.0
1,0.7006850503191898,3.0,4.0
1,0.6655368945011227,3.0,5.0
1,0.6866734416071153,3.0,6.0
1,0.7142524154495168,3.0,7.0
1,0.6602494042521576,3.0,8.0
2,0.9302465984478823,3.0,0.0
2,0.9409864565421465,3.0,1.0
2,0.986760716589942,3.0,2.0
2,0.960259481772006,3.0,3.0
2,0.9197297120137164,3.0,4.0
2,0.8460096818387736,3.0,5.0
2,0.8762379806220468,3.0,6.0
2,0.8653258830444862,3.0,7.0
2,0.867851518015841,3.0,8.0
2,0.8564659662551241,3.0,9.0
1,0.8074024539669389,4.0,0.0
1,0.7578084795204441,4.0,1.0
1,0.7843636274009493,4.0,2.0
1,0.7872807032575878,4.0,3.0
1,0.8086990732854855,4.0,4.0
1,0.7080193876538903,4.0,5.0
1,0.6894567756846536,4.0,6.0
1,0.735727601424985,4.0,7.0
2,0.8470297952619856,4.0,0.0
2,0.8143146710210718,4.0,1.0
2,0.8262624081332702,4.0,2.0
2,0.801994190447675,4.0,3.0
2,0.8205615667512399,4.0,4.0
2,0.7743289650105531,4.0,5.0
2,0.7886708965118086,4.0,6.0
2,0.7863810500054733,4.0,7.0
2,0.8125925192920709,4.0,8.0
2,0.7706333360757575,4.0,9.0
1,0.7315324913322704,6.0,0.0
1,0.7091568340268881,6.0,1.0
1,0.7647996635104395,6.0,2.0
1,0.6784375909575976,6.0,3.0
1,0.6885157311176412,6.0,4.0
1,0.7757537358579017,6.0,5.0
1,0.7224468457857366,6.0,6.0
1,0.7429195058872938,6.0,7.0
1,0.6933620170293353,6.0,8.0
2,0.8931906161789097,6.0,0.0
2,0.8938562660711625,6.0,1.0
2,0.920125735597314,6.0,2.0
2,0.9028155658858364,6.0,3.0
2,0.8762145522003302,6.0,4.0
2,0.8108426505093426,6.0,5.0
2,0.7810759885994919,6.0,6.0
2,0.7701670923912475,6.0,7.0
2,0.7975115414651828,6.0,8.0
2,0.8008710374689194,6.0,9.0
1,0.7130574569266265,7.0,0.0
1,0.7182049396576777,7.0,1.0
1,0.6382526702007834,7.0,2.0
1,0.6759581799738729,7.0,3.0
1,0.6817963935130728,7.0,4.0
1,0.7604435313725351,7.0,5.0
1,0.7247327440593403,7.0,6.0
1,0.6843493829964027,7.0,7.0
1,0.6805597430699706,7.0,8.0
1,0.7290053173706498,7.0,9.0
2,0.6734127847626769,7.0,0.0
2,0.6663195053286977,7.0,1.0
2,0.6725584095078794,7.0,2.0
2,0.6752064881523588,7.0,3.0
2,0.6806090401552438,7.0,4.0
2,0.7064830725078768,7.0,5.0
2,0.7311131458787399,7.0,6.0
2,0.6877974186796021,7.0,7.0
2,0.6755960740632247,7.0,8.0
2,0.6921885226349952,7.0,9.0
1,0.6713038609916377,8.0,0.0
1,0.8126165374773057,8.0,1.0
1,0.7449425802287147,8.0,2.0
1,0.7188011434845687,8.0,3.0
